Batalha,Turno,Meu,Meu_Papel,Meu_HP,Adversario,Papel_Adv,HP_Adv,Matchup,Decisao,HP_Equipa_Meu,HP_Equipa_Adv
battle-gen9nationaldex-10652521,104,toxapex,TANK,1.00,clefable,TANK,0.24,DEFENSIVE_ADV,haze,1.00,0.24
battle-gen9nationaldex-10652522,75,gliscor,TANK,1.00,zapdos,TANK,1.00,OFFENSIVE_DIS,toxic,1.42,1.00
battle-gen9nationaldex-10652522,76,gliscor,TANK,0.68,zapdos,TANK,0.94,OFFENSIVE_DIS,roost,1.10,0.94
battle-gen9nationaldex-10652522,77,gliscor,TANK,0.91,zapdos,TANK,0.82,OFFENSIVE_DIS,SWITCH->porygon2,1.33,0.82
battle-gen9nationaldex-10652522,78,porygon2,TANK,0.25,zapdos,TANK,0.82,OFFENSIVE_ADV,SWITCH->reuniclus,1.33,0.82
battle-gen9nationaldex-10652522,79,reuniclus,TANK,0.17,zapdos,TANK,0.57,NEUTRAL,SWITCH->gliscor,1.33,0.57
battle-gen9nationaldex-10652522,80,gliscor,TANK,0.65,zapdos,TANK,0.25,OFFENSIVE_DIS,roost,1.07,0.25
battle-gen9nationaldex-10652522,81,gliscor,TANK,1.00,zapdos,TANK,0.38,OFFENSIVE_DIS,SWITCH->porygon2,1.42,0.38
battle-gen9nationaldex-10652522,82,porygon2,TANK,0.25,zapdos,TANK,0.44,OFFENSIVE_ADV,SWITCH->reuniclus,1.42,0.44
battle-gen9nationaldex-10652555,78,volcarona,SWEEPER,1.00,slowbro,TANK,0.94,CRITICAL_DIS,SWITCH->ferrothorn,1.54,0.94
battle-gen9nationaldex-10652555,79,ferrothorn,TANK,0.26,slowbro,TANK,0.88,STALEMATE,SWITCH->volcarona,1.26,0.88
battle-gen9nationaldex-10652555,80,volcarona,SWEEPER,0.55,slowbro,TANK,0.82,CRITICAL_DIS,SWITCH->ferrothorn,0.81,0.82
battle-gen9nationaldex-10652555,81,ferrothorn,TANK,0.20,slowbro,TANK,0.94,STALEMATE,SWITCH->volcarona,0.75,0.94
battle-gen9nationaldex-10652555,82,volcarona,SWEEPER,0.03,slowbro,TANK,0.88,CRITICAL_DIS,SWITCH->ferrothorn,0.23,0.88
battle-gen9nationaldex-10652555,83,ferrothorn,TANK,0.14,slowbro,TANK,0.82,STALEMATE,SWITCH->volcarona,0.17,0.82
battle-gen9nationaldex-10652555,83,volcarona,SWEEPER,0.00,slowbro,TANK,0.76,CRITICAL_DIS,SWITCH->ferrothorn,0.14,0.76
battle-gen9nationaldex-10652555,84,ferrothorn,TANK,0.14,slowbro,TANK,0.76,STALEMATE,ironhead,0.14,0.76
battle-gen9nationaldex-10652566,993,porygon2,TANK,0.81,abomasnow,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.40,2.00
battle-gen9nationaldex-10652566,994,cresselia,TANK,1.00,necrozma,TANK,1.00,DEFENSIVE_ADV,SWITCH->porygon2,2.40,2.00
battle-gen9nationaldex-10652566,995,porygon2,TANK,0.81,abomasnow,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.40,2.00
battle-gen9nationaldex-10652566,996,cresselia,TANK,1.00,necrozma,TANK,1.00,DEFENSIVE_ADV,SWITCH->porygon2,2.40,2.00
battle-gen9nationaldex-10652566,997,porygon2,TANK,0.81,abomasnow,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.40,2.00
battle-gen9nationaldex-10652566,998,cresselia,TANK,1.00,necrozma,TANK,1.00,DEFENSIVE_ADV,SWITCH->porygon2,2.40,2.00
battle-gen9nationaldex-10652566,999,porygon2,TANK,0.81,abomasnow,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.40,2.00
battle-gen9nationaldex-10652566,1000,cresselia,TANK,1.00,necrozma,TANK,1.00,DEFENSIVE_ADV,SWITCH->porygon2,2.40,2.00
battle-gen9nationaldex-10652571,85,arctozolt,TANK,0.00,slowkinggalar,TANK,1.00,NEUTRAL,SWITCH->reuniclus,0.79,1.00
battle-gen9nationaldex-10652571,86,reuniclus,TANK,0.59,slowkinggalar,TANK,1.00,NEUTRAL,SWITCH->kyurem,0.79,1.00
battle-gen9nationaldex-10652571,86,kyurem,TANK,0.00,slowkinggalar,TANK,1.00,NEUTRAL,SWITCH->reuniclus,0.59,1.00
battle-gen9nationaldex-10652571,87,reuniclus,TANK,0.59,slowkinggalar,TANK,1.00,NEUTRAL,recover,0.59,1.00
battle-gen9nationaldex-10652571,88,reuniclus,TANK,0.81,slowkinggalar,TANK,1.00,NEUTRAL,recover,0.81,1.00
battle-gen9nationaldex-10652571,89,reuniclus,TANK,0.69,slowkinggalar,TANK,1.00,NEUTRAL,recover,0.69,1.00
battle-gen9nationaldex-10652571,90,reuniclus,TANK,0.87,slowkinggalar,TANK,1.00,NEUTRAL,psyshock,0.87,1.00
battle-gen9nationaldex-10652571,91,reuniclus,TANK,0.56,slowkinggalar,TANK,0.32,NEUTRAL,psyshock,0.56,0.32
battle-gen9nationaldex-10652584,77,ferrothorn,TANK,0.56,slowbro,TANK,0.14,DOMINANT,knockoff,4.13,0.40
battle-gen9nationaldex-10652584,78,ferrothorn,TANK,0.56,corviknight,TANK,0.26,NEUTRAL,knockoff,4.13,0.26
battle-gen9nationaldex-10652584,79,ferrothorn,TANK,0.56,corviknight,TANK,0.59,NEUTRAL,knockoff,4.13,0.59
battle-gen9nationaldex-10652584,80,ferrothorn,TANK,0.56,corviknight,TANK,0.91,NEUTRAL,knockoff,4.13,0.91
battle-gen9nationaldex-10652584,81,ferrothorn,TANK,0.37,corviknight,TANK,0.46,NEUTRAL,knockoff,3.94,0.46
battle-gen9nationaldex-10652584,82,ferrothorn,TANK,0.37,corviknight,TANK,0.87,NEUTRAL,knockoff,3.94,0.87
battle-gen9nationaldex-10652584,83,ferrothorn,TANK,0.16,corviknight,TANK,0.41,NEUTRAL,knockoff,3.73,0.41
battle-gen9nationaldex-10652584,84,ferrothorn,TANK,0.08,corviknight,TANK,0.02,NEUTRAL,knockoff,3.65,0.02
battle-gen9nationaldex-10652587,107,slowkinggalar,TANK,0.35,amoonguss,TANK,1.00,DOMINANT,hydropump,0.35,1.41
battle-gen9nationaldex-10652587,108,slowkinggalar,TANK,0.29,amoonguss,TANK,0.95,DOMINANT,flamethrower,0.29,1.36
battle-gen9nationaldex-10652587,109,slowkinggalar,TANK,0.29,amoonguss,TANK,0.63,DOMINANT,flamethrower,0.29,1.04
battle-gen9nationaldex-10652587,110,slowkinggalar,TANK,0.23,amoonguss,TANK,0.69,DOMINANT,flamethrower,0.23,1.10
battle-gen9nationaldex-10652587,111,slowkinggalar,TANK,0.18,amoonguss,TANK,0.31,DOMINANT,futuresight,0.18,0.72
battle-gen9nationaldex-10652587,112,slowkinggalar,TANK,0.18,amoonguss,TANK,0.37,DOMINANT,flamethrower,0.18,0.78
battle-gen9nationaldex-10652587,113,slowkinggalar,TANK,0.13,amoonguss,TANK,0.44,DOMINANT,flamethrower,0.13,0.85
battle-gen9nationaldex-10652587,114,slowkinggalar,TANK,0.13,heatran,TANK,0.34,OFFENSIVE_ADV,futuresight,0.13,0.78
battle-gen9nationaldex-10652619,98,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,roost,1.00,2.67
battle-gen9nationaldex-10652619,99,gliscor,TANK,1.00,komala,UTILITY,1.00,NEUTRAL,roost,1.00,2.67
battle-gen9nationaldex-10652619,100,gliscor,TANK,1.00,hydreigon,TANK,0.18,NEUTRAL,roost,1.00,2.67
battle-gen9nationaldex-10652619,101,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,roost,1.00,2.67
battle-gen9nationaldex-10652619,102,gliscor,TANK,1.00,hydreigon,TANK,0.18,NEUTRAL,struggle,1.00,2.67
battle-gen9nationaldex-10652619,103,gliscor,TANK,0.82,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.82,2.67
battle-gen9nationaldex-10652619,104,gliscor,TANK,0.69,komala,UTILITY,0.82,NEUTRAL,struggle,0.69,2.49
battle-gen9nationaldex-10652619,105,gliscor,TANK,0.57,hydreigon,TANK,0.04,NEUTRAL,struggle,0.57,2.35
battle-gen9nationaldex-10652620,117,houndoom,SWEEPER,1.00,gliscor,TANK,0.74,DEFENSIVE_DIS,flamethrower,2.54,0.74
battle-gen9nationaldex-10652620,118,houndoom,SWEEPER,1.00,gliscor,TANK,0.96,DEFENSIVE_DIS,flamethrower,2.54,0.96
battle-gen9nationaldex-10652620,119,houndoom,SWEEPER,1.00,gliscor,TANK,0.70,DEFENSIVE_DIS,flamethrower,2.54,0.70
battle-gen9nationaldex-10652620,120,houndoom,SWEEPER,1.00,gliscor,TANK,0.91,DEFENSIVE_DIS,flamethrower,2.54,0.91
battle-gen9nationaldex-10652620,121,houndoom,SWEEPER,1.00,gliscor,TANK,0.95,DEFENSIVE_DIS,flamethrower,2.54,0.95
battle-gen9nationaldex-10652620,122,houndoom,SWEEPER,1.00,gliscor,TANK,0.72,DEFENSIVE_DIS,flamethrower,2.54,0.72
battle-gen9nationaldex-10652620,123,houndoom,SWEEPER,1.00,gliscor,TANK,0.47,DEFENSIVE_DIS,flamethrower,2.54,0.47
battle-gen9nationaldex-10652620,124,houndoom,SWEEPER,1.00,gliscor,TANK,0.19,DEFENSIVE_DIS,flamethrower,2.54,0.19
battle-gen9nationaldex-10652626,993,kyurem,TANK,1.00,cameruptmega,TANK,0.58,NEUTRAL,SWITCH->ninetalesalola,2.00,1.58
battle-gen9nationaldex-10652626,994,ninetalesalola,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->kyurem,2.00,1.58
battle-gen9nationaldex-10652626,995,kyurem,TANK,1.00,cameruptmega,TANK,0.58,NEUTRAL,SWITCH->ninetalesalola,2.00,1.58
battle-gen9nationaldex-10652626,996,ninetalesalola,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->kyurem,2.00,1.58
battle-gen9nationaldex-10652626,997,kyurem,TANK,1.00,cameruptmega,TANK,0.58,NEUTRAL,SWITCH->ninetalesalola,2.00,1.58
battle-gen9nationaldex-10652626,998,ninetalesalola,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->kyurem,2.00,1.58
battle-gen9nationaldex-10652626,999,kyurem,TANK,1.00,cameruptmega,TANK,0.58,NEUTRAL,SWITCH->ninetalesalola,2.00,1.58
battle-gen9nationaldex-10652626,1000,ninetalesalola,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->kyurem,2.00,1.58
battle-gen9nationaldex-10652643,76,dondozo,TANK,1.00,gyarados,TANK,0.55,OFFENSIVE_DIS,sleeptalk,6.00,0.55
battle-gen9nationaldex-10652643,77,dondozo,TANK,1.00,gyarados,TANK,0.55,OFFENSIVE_DIS,sleeptalk,6.00,0.55
battle-gen9nationaldex-10652643,78,dondozo,TANK,1.00,gyarados,TANK,0.55,OFFENSIVE_DIS,struggle,6.00,0.55
battle-gen9nationaldex-10652643,79,dondozo,TANK,0.77,gyarados,TANK,0.52,OFFENSIVE_DIS,struggle,5.77,0.52
battle-gen9nationaldex-10652643,80,dondozo,TANK,0.51,gyarados,TANK,0.48,OFFENSIVE_DIS,struggle,5.51,0.48
battle-gen9nationaldex-10652643,81,dondozo,TANK,0.26,gyarados,TANK,0.44,OFFENSIVE_DIS,struggle,5.26,0.44
battle-gen9nationaldex-10652643,81,dondozo,TANK,0.00,gyarados,TANK,0.40,OFFENSIVE_DIS,SWITCH->corviknight,5.00,0.40
battle-gen9nationaldex-10652643,82,corviknight,TANK,1.00,gyarados,TANK,0.40,OFFENSIVE_ADV,bodypress,5.00,0.40
battle-gen9nationaldex-10652650,96,steelix,TANK,1.00,reuniclus,TANK,0.60,CRITICAL_DIS,heavyslam,1.00,0.60
battle-gen9nationaldex-10652650,97,steelix,TANK,1.00,reuniclus,TANK,0.74,CRITICAL_DIS,heavyslam,1.00,0.74
battle-gen9nationaldex-10652650,98,steelix,TANK,1.00,reuniclus,TANK,0.76,CRITICAL_DIS,heavyslam,1.00,0.76
battle-gen9nationaldex-10652650,99,steelix,TANK,1.00,reuniclus,TANK,0.72,CRITICAL_DIS,heavyslam,1.00,0.72
battle-gen9nationaldex-10652650,100,steelix,TANK,1.00,reuniclus,TANK,0.76,CRITICAL_DIS,heavyslam,1.00,0.76
battle-gen9nationaldex-10652650,101,steelix,TANK,1.00,reuniclus,TANK,0.74,CRITICAL_DIS,heavyslam,1.00,0.74
battle-gen9nationaldex-10652650,102,steelix,TANK,1.00,reuniclus,TANK,0.48,CRITICAL_DIS,heavyslam,1.00,0.48
battle-gen9nationaldex-10652650,103,steelix,TANK,0.47,reuniclus,TANK,0.23,CRITICAL_DIS,heavyslam,0.47,0.23
battle-gen9nationaldex-10652678,81,heatran,TANK,0.34,latias,TANK,1.00,DEFENSIVE_ADV,earthpower,0.34,1.00
battle-gen9nationaldex-10652678,82,heatran,TANK,0.34,latias,TANK,1.00,DEFENSIVE_ADV,earthpower,0.34,1.00
battle-gen9nationaldex-10652678,83,heatran,TANK,0.34,latias,TANK,1.00,DEFENSIVE_ADV,taunt,0.34,1.00
battle-gen9nationaldex-10652678,84,heatran,TANK,0.34,latias,TANK,1.00,DEFENSIVE_ADV,taunt,0.34,1.00
battle-gen9nationaldex-10652678,85,heatran,TANK,0.28,latias,TANK,0.75,DEFENSIVE_ADV,taunt,0.28,0.75
battle-gen9nationaldex-10652678,86,heatran,TANK,0.22,latias,TANK,0.50,DEFENSIVE_ADV,taunt,0.22,0.50
battle-gen9nationaldex-10652678,87,heatran,TANK,0.16,latias,TANK,0.25,DEFENSIVE_ADV,taunt,0.16,0.25
battle-gen9nationaldex-10652678,88,heatran,TANK,0.16,latias,TANK,0.25,DEFENSIVE_ADV,taunt,0.16,0.25
battle-gen9nationaldex-10652683,98,gliscor,TANK,0.76,garganacl,TANK,0.67,OFFENSIVE_ADV,roost,0.76,1.42
battle-gen9nationaldex-10652683,99,gliscor,TANK,0.88,garganacl,TANK,0.73,OFFENSIVE_ADV,uturn,0.88,1.48
battle-gen9nationaldex-10652683,100,gliscor,TANK,0.77,garganacl,TANK,0.69,OFFENSIVE_ADV,uturn,0.77,1.44
battle-gen9nationaldex-10652683,101,gliscor,TANK,0.68,garganacl,TANK,0.64,OFFENSIVE_ADV,uturn,0.68,1.39
battle-gen9nationaldex-10652683,102,gliscor,TANK,0.55,garganacl,TANK,0.60,OFFENSIVE_ADV,uturn,0.55,1.35
battle-gen9nationaldex-10652683,103,gliscor,TANK,0.41,garganacl,TANK,0.55,OFFENSIVE_ADV,uturn,0.41,1.30
battle-gen9nationaldex-10652683,104,gliscor,TANK,0.26,garganacl,TANK,0.51,OFFENSIVE_ADV,uturn,0.26,1.26
battle-gen9nationaldex-10652683,105,gliscor,TANK,0.12,garganacl,TANK,0.47,OFFENSIVE_ADV,uturn,0.12,1.22
battle-gen9nationaldex-10652706,81,pelipper,TANK,0.50,clefable,TANK,1.00,NEUTRAL,scald,4.22,1.00
battle-gen9nationaldex-10652706,82,pelipper,TANK,0.50,clefable,TANK,0.76,NEUTRAL,scald,4.22,0.76
battle-gen9nationaldex-10652706,83,pelipper,TANK,0.50,clefable,TANK,0.70,NEUTRAL,scald,4.22,0.70
battle-gen9nationaldex-10652706,84,pelipper,TANK,0.50,clefable,TANK,0.44,NEUTRAL,scald,4.22,0.44
battle-gen9nationaldex-10652706,85,pelipper,TANK,0.50,clefable,TANK,0.38,NEUTRAL,scald,4.22,0.38
battle-gen9nationaldex-10652706,86,pelipper,TANK,0.50,clefable,TANK,0.32,NEUTRAL,scald,4.22,0.32
battle-gen9nationaldex-10652706,87,pelipper,TANK,0.50,clefable,TANK,0.08,NEUTRAL,scald,4.22,0.08
battle-gen9nationaldex-10652706,88,pelipper,TANK,0.50,clefable,TANK,0.02,NEUTRAL,scald,4.22,0.02
battle-gen9nationaldex-10652713,114,amoonguss,TANK,1.00,heatran,TANK,1.00,CRITICAL_DIS,clearsmog,1.00,2.14
battle-gen9nationaldex-10652713,115,amoonguss,TANK,1.00,heatran,TANK,1.00,CRITICAL_DIS,clearsmog,1.00,2.00
battle-gen9nationaldex-10652713,116,amoonguss,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_DIS,clearsmog,1.00,2.00
battle-gen9nationaldex-10652713,117,amoonguss,TANK,1.00,heatran,TANK,1.00,CRITICAL_DIS,clearsmog,1.00,2.00
battle-gen9nationaldex-10652713,118,amoonguss,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_DIS,struggle,1.00,2.00
battle-gen9nationaldex-10652713,119,amoonguss,TANK,0.81,heatran,TANK,1.00,CRITICAL_DIS,struggle,0.81,2.00
battle-gen9nationaldex-10652713,120,amoonguss,TANK,0.62,gliscor,TANK,1.00,DEFENSIVE_DIS,struggle,0.62,2.00
battle-gen9nationaldex-10652713,121,amoonguss,TANK,0.44,heatran,TANK,1.00,CRITICAL_DIS,struggle,0.44,2.00
battle-gen9nationaldex-10652720,993,pidgeot,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.32,2.00
battle-gen9nationaldex-10652720,994,tapubulu,TANK,1.00,serperior,TANK,1.00,NEUTRAL,SWITCH->pidgeot,2.32,2.00
battle-gen9nationaldex-10652720,995,pidgeot,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.32,2.00
battle-gen9nationaldex-10652720,996,tapubulu,TANK,1.00,serperior,TANK,1.00,NEUTRAL,SWITCH->pidgeot,2.32,2.00
battle-gen9nationaldex-10652720,997,pidgeot,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.32,2.00
battle-gen9nationaldex-10652720,998,tapubulu,TANK,1.00,serperior,TANK,1.00,NEUTRAL,SWITCH->pidgeot,2.32,2.00
battle-gen9nationaldex-10652720,999,pidgeot,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.32,2.00
battle-gen9nationaldex-10652720,1000,tapubulu,TANK,1.00,serperior,TANK,1.00,NEUTRAL,SWITCH->pidgeot,2.32,2.00
battle-gen9nationaldex-10652727,993,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->sableyemega,1.42,2.92
battle-gen9nationaldex-10652727,994,sableyemega,TANK,0.42,zapdos,TANK,0.27,NEUTRAL,SWITCH->gliscor,1.42,2.92
battle-gen9nationaldex-10652727,995,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->sableyemega,1.42,2.92
battle-gen9nationaldex-10652727,996,sableyemega,TANK,0.42,zapdos,TANK,0.27,NEUTRAL,SWITCH->gliscor,1.42,2.92
battle-gen9nationaldex-10652727,997,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->sableyemega,1.42,2.92
battle-gen9nationaldex-10652727,998,sableyemega,TANK,0.42,zapdos,TANK,0.27,NEUTRAL,SWITCH->gliscor,1.42,2.92
battle-gen9nationaldex-10652727,999,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->sableyemega,1.42,2.92
battle-gen9nationaldex-10652727,1000,sableyemega,TANK,0.42,zapdos,TANK,0.27,NEUTRAL,SWITCH->gliscor,1.42,2.92
battle-gen9nationaldex-10652728,993,camerupt,TANK,0.71,blissey,TANK,1.00,NEUTRAL,SWITCH->cresselia,4.71,1.42
battle-gen9nationaldex-10652728,994,cresselia,TANK,1.00,clefable,TANK,0.42,NEUTRAL,SWITCH->camerupt,4.71,1.42
battle-gen9nationaldex-10652728,995,camerupt,TANK,0.71,blissey,TANK,1.00,NEUTRAL,SWITCH->cresselia,4.71,1.42
battle-gen9nationaldex-10652728,996,cresselia,TANK,1.00,clefable,TANK,0.42,NEUTRAL,SWITCH->camerupt,4.71,1.42
battle-gen9nationaldex-10652728,997,camerupt,TANK,0.71,blissey,TANK,1.00,NEUTRAL,SWITCH->cresselia,4.71,1.42
battle-gen9nationaldex-10652728,998,cresselia,TANK,1.00,clefable,TANK,0.42,NEUTRAL,SWITCH->camerupt,4.71,1.42
battle-gen9nationaldex-10652728,999,camerupt,TANK,0.71,blissey,TANK,1.00,NEUTRAL,SWITCH->cresselia,4.71,1.42
battle-gen9nationaldex-10652728,1000,cresselia,TANK,1.00,clefable,TANK,0.42,NEUTRAL,SWITCH->camerupt,4.71,1.42
battle-gen9nationaldex-10652769,83,quagsire,TANK,0.41,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.41,1.00
battle-gen9nationaldex-10652769,84,quagsire,TANK,0.37,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.37,1.00
battle-gen9nationaldex-10652769,85,quagsire,TANK,0.31,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.31,1.00
battle-gen9nationaldex-10652769,86,quagsire,TANK,0.27,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.27,1.00
battle-gen9nationaldex-10652769,87,quagsire,TANK,0.22,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.22,1.00
battle-gen9nationaldex-10652769,88,quagsire,TANK,0.17,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.17,1.00
battle-gen9nationaldex-10652769,89,quagsire,TANK,0.12,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.12,1.00
battle-gen9nationaldex-10652769,90,quagsire,TANK,0.08,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,0.08,1.00
battle-gen9nationaldex-10652775,993,quagsire,TANK,1.00,latias,TANK,1.00,NEUTRAL,SWITCH->amoonguss,2.00,2.06
battle-gen9nationaldex-10652775,994,amoonguss,TANK,1.00,dubwool,TANK,1.00,NEUTRAL,SWITCH->quagsire,2.00,2.06
battle-gen9nationaldex-10652775,995,quagsire,TANK,1.00,latias,TANK,1.00,NEUTRAL,SWITCH->amoonguss,2.00,2.06
battle-gen9nationaldex-10652775,996,amoonguss,TANK,1.00,dubwool,TANK,1.00,NEUTRAL,SWITCH->quagsire,2.00,2.06
battle-gen9nationaldex-10652775,997,quagsire,TANK,1.00,latias,TANK,1.00,NEUTRAL,SWITCH->amoonguss,2.00,2.06
battle-gen9nationaldex-10652775,998,amoonguss,TANK,1.00,dubwool,TANK,1.00,NEUTRAL,SWITCH->quagsire,2.00,2.06
battle-gen9nationaldex-10652775,999,quagsire,TANK,1.00,latias,TANK,1.00,NEUTRAL,SWITCH->amoonguss,2.00,2.06
battle-gen9nationaldex-10652775,1000,amoonguss,TANK,1.00,dubwool,TANK,1.00,NEUTRAL,SWITCH->quagsire,2.00,2.06
battle-gen9nationaldex-10652780,993,ragingbolt,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->swampert,2.00,2.00
battle-gen9nationaldex-10652780,994,swampert,TANK,1.00,cresselia,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.00,2.00
battle-gen9nationaldex-10652780,995,ragingbolt,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->swampert,2.00,2.00
battle-gen9nationaldex-10652780,996,swampert,TANK,1.00,cresselia,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.00,2.00
battle-gen9nationaldex-10652780,997,ragingbolt,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->swampert,2.00,2.00
battle-gen9nationaldex-10652780,998,swampert,TANK,1.00,cresselia,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.00,2.00
battle-gen9nationaldex-10652780,999,ragingbolt,TANK,1.00,porygon2,TANK,1.00,NEUTRAL,SWITCH->swampert,2.00,2.00
battle-gen9nationaldex-10652780,1000,swampert,TANK,1.00,cresselia,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.00,2.00
battle-gen9nationaldex-10652833,157,deoxysdefense,TANK,1.00,altariamega,TANK,1.00,OFFENSIVE_DIS,stealthrock,1.00,1.00
battle-gen9nationaldex-10652833,158,deoxysdefense,TANK,1.00,altariamega,TANK,1.00,OFFENSIVE_DIS,stealthrock,1.00,1.00
battle-gen9nationaldex-10652833,159,deoxysdefense,TANK,1.00,altariamega,TANK,1.00,OFFENSIVE_DIS,stealthrock,1.00,1.00
battle-gen9nationaldex-10652833,160,deoxysdefense,TANK,1.00,altariamega,TANK,1.00,OFFENSIVE_DIS,stealthrock,1.00,1.00
battle-gen9nationaldex-10652833,161,deoxysdefense,TANK,1.00,altariamega,TANK,1.00,OFFENSIVE_DIS,stealthrock,1.00,1.00
battle-gen9nationaldex-10652833,162,deoxysdefense,TANK,1.00,altariamega,TANK,1.00,OFFENSIVE_DIS,recover,1.00,1.00
battle-gen9nationaldex-10652833,163,deoxysdefense,TANK,1.00,altariamega,TANK,0.75,OFFENSIVE_DIS,struggle,1.00,0.75
battle-gen9nationaldex-10652833,164,deoxysdefense,TANK,0.37,altariamega,TANK,0.43,OFFENSIVE_DIS,struggle,0.37,0.43
battle-gen9nationaldex-10652853,91,greattusk,TANK,0.68,buzzwole,TANK,1.00,NEUTRAL,SWITCH->charizard,0.78,2.95
battle-gen9nationaldex-10652853,92,charizard,TANK,0.10,clefable,TANK,0.73,DEFENSIVE_ADV,SWITCH->greattusk,0.78,2.95
battle-gen9nationaldex-10652853,93,greattusk,TANK,0.68,buzzwole,TANK,1.00,NEUTRAL,SWITCH->charizard,0.78,2.95
battle-gen9nationaldex-10652853,94,charizard,TANK,0.10,clefable,TANK,0.73,DEFENSIVE_ADV,SWITCH->greattusk,0.78,2.95
battle-gen9nationaldex-10652853,95,greattusk,TANK,0.68,buzzwole,TANK,1.00,NEUTRAL,SWITCH->charizard,0.78,2.95
battle-gen9nationaldex-10652853,96,charizard,TANK,0.10,clefable,TANK,0.73,DEFENSIVE_ADV,SWITCH->greattusk,0.78,2.95
battle-gen9nationaldex-10652853,96,greattusk,TANK,0.00,clefable,TANK,0.73,DEFENSIVE_DIS,SWITCH->charizard,0.10,2.95
battle-gen9nationaldex-10652853,97,charizard,TANK,0.10,clefable,TANK,0.73,DEFENSIVE_ADV,heatwave,0.10,2.95
battle-gen9nationaldex-10652901,76,dubwool,TANK,0.30,amoonguss,TANK,0.94,OFFENSIVE_DIS,bodypress,3.30,0.94
battle-gen9nationaldex-10652901,76,dubwool,TANK,0.00,amoonguss,TANK,0.99,OFFENSIVE_DIS,SWITCH->latias,3.00,0.99
battle-gen9nationaldex-10652901,77,latias,TANK,1.00,amoonguss,TANK,0.99,OFFENSIVE_ADV,SWITCH->tyranitar,3.00,0.99
battle-gen9nationaldex-10652901,78,tyranitar,TANK,1.00,amoonguss,TANK,0.99,DEFENSIVE_DIS,stoneedge,3.00,0.99
battle-gen9nationaldex-10652901,79,tyranitar,TANK,0.92,amoonguss,TANK,0.99,DEFENSIVE_DIS,stoneedge,2.92,0.99
battle-gen9nationaldex-10652901,80,tyranitar,TANK,0.84,amoonguss,TANK,0.99,DEFENSIVE_DIS,stoneedge,2.84,0.99
battle-gen9nationaldex-10652901,81,tyranitar,TANK,0.76,amoonguss,TANK,0.31,DEFENSIVE_DIS,stoneedge,2.76,0.31
battle-gen9nationaldex-10652901,82,tyranitar,TANK,0.48,amoonguss,TANK,0.49,DEFENSIVE_DIS,stoneedge,2.48,0.49
battle-gen9nationaldex-10652964,74,pelipper,TANK,0.50,clefable,TANK,0.81,NEUTRAL,scald,3.98,0.81
battle-gen9nationaldex-10652964,75,pelipper,TANK,0.50,clefable,TANK,0.81,NEUTRAL,scald,3.98,0.81
battle-gen9nationaldex-10652964,76,pelipper,TANK,0.50,clefable,TANK,0.56,NEUTRAL,scald,3.98,0.56
battle-gen9nationaldex-10652964,77,pelipper,TANK,0.50,clefable,TANK,0.50,NEUTRAL,scald,3.98,0.50
